,match_id,batting_team,bowling_team,ball,runs,player_dismissed,city,venue
2969,24,West Indies,Pakistan,15.4,1,0,,Dubai International Cricket Stadium
2970,24,West Indies,Pakistan,15.5,1,0,,Dubai International Cricket Stadium
2971,24,West Indies,Pakistan,15.6,4,0,,Dubai International Cricket Stadium
2972,24,West Indies,Pakistan,15.7,2,0,,Dubai International Cricket Stadium
2973,24,West Indies,Pakistan,15.8,4,0,,Dubai International Cricket Stadium
2974,24,West Indies,Pakistan,16.1,2,0,,Dubai International Cricket Stadium
2975,24,West Indies,Pakistan,16.2,4,0,,Dubai International Cricket Stadium
2976,24,West Indies,Pakistan,16.3,0,0,,Dubai International Cricket Stadium
2977,24,West Indies,Pakistan,16.4,0,0,,Dubai International Cricket Stadium
2978,24,West Indies,Pakistan,16.5,0,0,,Dubai International Cricket Stadium
2979,24,West Indies,Pakistan,16.6,2,0,,Dubai International Cricket Stadium
2980,24,West Indies,Pakistan,16.7,0,0,,Dubai International Cricket Stadium
2981,24,West Indies,Pakistan,17.1,1,0,,Dubai International Cricket Stadium
2982,24,West Indies,Pakistan,17.2,0,0,,Dubai International Cricket Stadium
2983,24,West Indies,Pakistan,17.3,0,0,,Dubai International Cricket Stadium
2984,24,West Indies,Pakistan,17.4,1,0,,Dubai International Cricket Stadium
2985,24,West Indies,Pakistan,17.5,0,0,,Dubai International Cricket Stadium
2986,24,West Indies,Pakistan,17.6,1,0,,Dubai International Cricket Stadium
2987,24,West Indies,Pakistan,18.1,2,0,,Dubai International Cricket Stadium
2988,24,West Indies,Pakistan,18.2,0,0,,Dubai International Cricket Stadium
2989,24,West Indies,Pakistan,18.3,0,0,,Dubai International Cricket Stadium
2990,24,West Indies,Pakistan,18.4,6,0,,Dubai International Cricket Stadium
2991,24,West Indies,Pakistan,18.5,1,0,,Dubai International Cricket Stadium
2992,24,West Indies,Pakistan,18.6,2,0,,Dubai International Cricket Stadium
2993,24,West Indies,Pakistan,19.1,1,0,,Dubai International Cricket Stadium
2994,24,West Indies,Pakistan,19.2,1,0,,Dubai International Cricket Stadium
2995,24,West Indies,Pakistan,19.3,0,JE Taylor,,Dubai International Cricket Stadium
2996,24,West Indies,Pakistan,19.4,1,0,,Dubai International Cricket Stadium
2997,24,West Indies,Pakistan,19.5,0,0,,Dubai International Cricket Stadium
2998,24,West Indies,Pakistan,19.6,0,DJ Bravo,,Dubai International Cricket Stadium
2999,25,Pakistan,West Indies,0.1,1,0,,Dubai International Cricket Stadium
3000,25,Pakistan,West Indies,0.2,0,0,,Dubai International Cricket Stadium
3001,25,Pakistan,West Indies,0.3,0,0,,Dubai International Cricket Stadium
3002,25,Pakistan,West Indies,0.4,0,0,,Dubai International Cricket Stadium
3003,25,Pakistan,West Indies,0.5,1,0,,Dubai International Cricket Stadium
3004,25,Pakistan,West Indies,0.6,0,0,,Dubai International Cricket Stadium
3005,25,Pakistan,West Indies,1.1,0,0,,Dubai International Cricket Stadium
3006,25,Pakistan,West Indies,1.2,0,0,,Dubai International Cricket Stadium
3007,25,Pakistan,West Indies,1.3,0,0,,Dubai International Cricket Stadium
3008,25,Pakistan,West Indies,1.4,1,0,,Dubai International Cricket Stadium
3009,25,Pakistan,West Indies,1.5,1,0,,Dubai International Cricket Stadium
3010,25,Pakistan,West Indies,1.6,0,0,,Dubai International Cricket Stadium
3011,25,Pakistan,West Indies,2.1,0,0,,Dubai International Cricket Stadium
3012,25,Pakistan,West Indies,2.2,0,Sharjeel Khan,,Dubai International Cricket Stadium
3013,25,Pakistan,West Indies,2.3,0,0,,Dubai International Cricket Stadium
3014,25,Pakistan,West Indies,2.4,2,0,,Dubai International Cricket Stadium
3015,25,Pakistan,West Indies,2.5,1,0,,Dubai International Cricket Stadium
3016,25,Pakistan,West Indies,2.6,6,0,,Dubai International Cricket Stadium
3017,25,Pakistan,West Indies,3.1,0,0,,Dubai International Cricket Stadium
3018,25,Pakistan,West Indies,3.2,1,0,,Dubai International Cricket Stadium
3019,25,Pakistan,West Indies,3.3,4,0,,Dubai International Cricket Stadium
3020,25,Pakistan,West Indies,3.4,0,0,,Dubai International Cricket Stadium
3021,25,Pakistan,West Indies,3.5,2,0,,Dubai International Cricket Stadium
3022,25,Pakistan,West Indies,3.6,4,0,,Dubai International Cricket Stadium
3023,25,Pakistan,West Indies,4.1,1,0,,Dubai International Cricket Stadium
3024,25,Pakistan,West Indies,4.2,1,0,,Dubai International Cricket Stadium
3025,25,Pakistan,West Indies,4.3,1,0,,Dubai International Cricket Stadium
3026,25,Pakistan,West Indies,4.4,2,0,,Dubai International Cricket Stadium
3027,25,Pakistan,West Indies,4.5,2,0,,Dubai International Cricket Stadium
3028,25,Pakistan,West Indies,4.6,1,0,,Dubai International Cricket Stadium
3029,25,Pakistan,West Indies,5.1,1,0,,Dubai International Cricket Stadium
3030,25,Pakistan,West Indies,5.2,0,0,,Dubai International Cricket Stadium
3031,25,Pakistan,West Indies,5.3,4,0,,Dubai International Cricket Stadium
3032,25,Pakistan,West Indies,5.4,1,0,,Dubai International Cricket Stadium
3033,25,Pakistan,West Indies,5.5,1,0,,Dubai International Cricket Stadium
3034,25,Pakistan,West Indies,5.6,0,0,,Dubai International Cricket Stadium
3035,25,Pakistan,West Indies,6.1,1,0,,Dubai International Cricket Stadium
3036,25,Pakistan,West Indies,6.2,1,0,,Dubai International Cricket Stadium
3037,25,Pakistan,West Indies,6.3,1,0,,Dubai International Cricket Stadium
3038,25,Pakistan,West Indies,6.4,0,0,,Dubai International Cricket Stadium
3039,25,Pakistan,West Indies,6.5,1,0,,Dubai International Cricket Stadium
3040,25,Pakistan,West Indies,6.6,1,0,,Dubai International Cricket Stadium
3041,25,Pakistan,West Indies,6.7,1,0,,Dubai International Cricket Stadium
3042,25,Pakistan,West Indies,7.1,1,0,,Dubai International Cricket Stadium
3043,25,Pakistan,West Indies,7.2,1,0,,Dubai International Cricket Stadium
3044,25,Pakistan,West Indies,7.3,4,0,,Dubai International Cricket Stadium
3045,25,Pakistan,West Indies,7.4,1,0,,Dubai International Cricket Stadium
3046,25,Pakistan,West Indies,7.5,1,0,,Dubai International Cricket Stadium
3047,25,Pakistan,West Indies,7.6,1,0,,Dubai International Cricket Stadium
3048,25,Pakistan,West Indies,7.7,4,0,,Dubai International Cricket Stadium
3049,25,Pakistan,West Indies,8.1,0,Babar Azam,,Dubai International Cricket Stadium
3050,25,Pakistan,West Indies,8.2,1,0,,Dubai International Cricket Stadium
3051,25,Pakistan,West Indies,8.3,0,0,,Dubai International Cricket Stadium
3052,25,Pakistan,West Indies,8.4,1,0,,Dubai International Cricket Stadium
3053,25,Pakistan,West Indies,8.5,1,0,,Dubai International Cricket Stadium
3054,25,Pakistan,West Indies,8.6,1,0,,Dubai International Cricket Stadium
3055,25,Pakistan,West Indies,9.1,0,0,,Dubai International Cricket Stadium
3056,25,Pakistan,West Indies,9.2,1,0,,Dubai International Cricket Stadium
3057,25,Pakistan,West Indies,9.3,4,0,,Dubai International Cricket Stadium
3058,25,Pakistan,West Indies,9.4,1,0,,Dubai International Cricket Stadium
3059,25,Pakistan,West Indies,9.5,1,0,,Dubai International Cricket Stadium
3060,25,Pakistan,West Indies,9.6,4,0,,Dubai International Cricket Stadium
3061,25,Pakistan,West Indies,10.1,1,0,,Dubai International Cricket Stadium
3062,25,Pakistan,West Indies,10.2,1,0,,Dubai International Cricket Stadium
3063,25,Pakistan,West Indies,10.3,4,0,,Dubai International Cricket Stadium
3064,25,Pakistan,West Indies,10.4,0,0,,Dubai International Cricket Stadium
3065,25,Pakistan,West Indies,10.5,1,0,,Dubai International Cricket Stadium
3066,25,Pakistan,West Indies,10.6,1,0,,Dubai International Cricket Stadium
3067,25,Pakistan,West Indies,11.1,0,0,,Dubai International Cricket Stadium
3068,25,Pakistan,West Indies,11.2,1,0,,Dubai International Cricket Stadium
3069,25,Pakistan,West Indies,11.3,1,0,,Dubai International Cricket Stadium
3070,25,Pakistan,West Indies,11.4,1,0,,Dubai International Cricket Stadium
3071,25,Pakistan,West Indies,11.5,1,Khalid Latif,,Dubai International Cricket Stadium
3072,25,Pakistan,West Indies,11.6,0,0,,Dubai International Cricket Stadium
3073,25,Pakistan,West Indies,11.7,1,0,,Dubai International Cricket Stadium
3074,25,Pakistan,West Indies,12.1,0,0,,Dubai International Cricket Stadium
3075,25,Pakistan,West Indies,12.2,0,0,,Dubai International Cricket Stadium
3076,25,Pakistan,West Indies,12.3,1,0,,Dubai International Cricket Stadium
3077,25,Pakistan,West Indies,12.4,1,0,,Dubai International Cricket Stadium
3078,25,Pakistan,West Indies,12.5,1,0,,Dubai International Cricket Stadium
3079,25,Pakistan,West Indies,12.6,0,0,,Dubai International Cricket Stadium
3080,25,Pakistan,West Indies,13.1,2,0,,Dubai International Cricket Stadium
3081,25,Pakistan,West Indies,13.2,2,0,,Dubai International Cricket Stadium
3082,25,Pakistan,West Indies,13.3,1,0,,Dubai International Cricket Stadium
3083,25,Pakistan,West Indies,13.4,1,0,,Dubai International Cricket Stadium
3084,25,Pakistan,West Indies,13.5,4,0,,Dubai International Cricket Stadium
3085,25,Pakistan,West Indies,13.6,1,0,,Dubai International Cricket Stadium
3086,25,Pakistan,West Indies,14.1,0,0,,Dubai International Cricket Stadium
3087,25,Pakistan,West Indies,14.2,1,0,,Dubai International Cricket Stadium
3088,25,Pakistan,West Indies,14.3,4,0,,Dubai International Cricket Stadium
3089,25,Pakistan,West Indies,14.4,1,0,,Dubai International Cricket Stadium
3090,25,Pakistan,West Indies,14.5,0,0,,Dubai International Cricket Stadium
3091,25,Pakistan,West Indies,14.6,4,0,,Dubai International Cricket Stadium
3092,25,Pakistan,West Indies,15.1,1,0,,Dubai International Cricket Stadium
3093,25,Pakistan,West Indies,15.2,0,0,,Dubai International Cricket Stadium
3094,25,Pakistan,West Indies,15.3,2,0,,Dubai International Cricket Stadium
3095,25,Pakistan,West Indies,15.4,2,0,,Dubai International Cricket Stadium
3096,25,Pakistan,West Indies,15.5,1,0,,Dubai International Cricket Stadium
3097,25,Pakistan,West Indies,15.6,1,0,,Dubai International Cricket Stadium
3098,25,Pakistan,West Indies,16.1,4,0,,Dubai International Cricket Stadium
3099,25,Pakistan,West Indies,16.2,1,0,,Dubai International Cricket Stadium
3100,25,Pakistan,West Indies,16.3,1,0,,Dubai International Cricket Stadium
3101,25,Pakistan,West Indies,16.4,1,0,,Dubai International Cricket Stadium
3102,25,Pakistan,West Indies,16.5,1,0,,Dubai International Cricket Stadium
3103,25,Pakistan,West Indies,16.6,1,0,,Dubai International Cricket Stadium
3104,25,Pakistan,West Indies,16.7,4,0,,Dubai International Cricket Stadium
3105,25,Pakistan,West Indies,16.8,2,0,,Dubai International Cricket Stadium
3106,25,Pakistan,West Indies,17.1,2,0,,Dubai International Cricket Stadium
3107,25,Pakistan,West Indies,17.2,6,0,,Dubai International Cricket Stadium
3108,25,Pakistan,West Indies,17.3,1,0,,Dubai International Cricket Stadium
3109,25,Pakistan,West Indies,17.4,2,0,,Dubai International Cricket Stadium
3110,25,Pakistan,West Indies,17.5,2,0,,Dubai International Cricket Stadium
3111,25,Pakistan,West Indies,17.6,0,0,,Dubai International Cricket Stadium
3112,25,Pakistan,West Indies,18.1,1,0,,Dubai International Cricket Stadium
3113,25,Pakistan,West Indies,18.2,1,0,,Dubai International Cricket Stadium
3114,25,Pakistan,West Indies,18.3,0,0,,Dubai International Cricket Stadium
3115,25,Pakistan,West Indies,18.4,1,0,,Dubai International Cricket Stadium
3116,25,Pakistan,West Indies,18.5,4,0,,Dubai International Cricket Stadium
3117,25,Pakistan,West Indies,18.6,1,0,,Dubai International Cricket Stadium
3118,25,Pakistan,West Indies,19.1,1,0,,Dubai International Cricket Stadium
3119,25,Pakistan,West Indies,19.2,0,Shoaib Malik,,Dubai International Cricket Stadium
3120,25,Pakistan,West Indies,19.3,1,0,,Dubai International Cricket Stadium
3121,25,Pakistan,West Indies,19.4,0,0,,Dubai International Cricket Stadium
3122,25,Pakistan,West Indies,19.5,4,0,,Dubai International Cricket Stadium
3123,25,Pakistan,West Indies,19.6,1,0,,Dubai International Cricket Stadium
3124,26,West Indies,Pakistan,0.1,3,0,Abu Dhabi,Sheikh Zayed Stadium
3125,26,West Indies,Pakistan,0.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3126,26,West Indies,Pakistan,0.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3127,26,West Indies,Pakistan,0.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3128,26,West Indies,Pakistan,0.5,0,0,Abu Dhabi,Sheikh Zayed Stadium
3129,26,West Indies,Pakistan,0.6,1,0,Abu Dhabi,Sheikh Zayed Stadium
3130,26,West Indies,Pakistan,1.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3131,26,West Indies,Pakistan,1.2,4,0,Abu Dhabi,Sheikh Zayed Stadium
3132,26,West Indies,Pakistan,1.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3133,26,West Indies,Pakistan,1.4,0,0,Abu Dhabi,Sheikh Zayed Stadium
3134,26,West Indies,Pakistan,1.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3135,26,West Indies,Pakistan,1.6,1,0,Abu Dhabi,Sheikh Zayed Stadium
3136,26,West Indies,Pakistan,2.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3137,26,West Indies,Pakistan,2.2,0,J Charles,Abu Dhabi,Sheikh Zayed Stadium
3138,26,West Indies,Pakistan,2.3,0,CAK Walton,Abu Dhabi,Sheikh Zayed Stadium
3139,26,West Indies,Pakistan,2.4,0,0,Abu Dhabi,Sheikh Zayed Stadium
3140,26,West Indies,Pakistan,2.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3141,26,West Indies,Pakistan,2.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3142,26,West Indies,Pakistan,3.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3143,26,West Indies,Pakistan,3.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3144,26,West Indies,Pakistan,3.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3145,26,West Indies,Pakistan,3.4,0,0,Abu Dhabi,Sheikh Zayed Stadium
3146,26,West Indies,Pakistan,3.5,0,0,Abu Dhabi,Sheikh Zayed Stadium
3147,26,West Indies,Pakistan,3.6,2,0,Abu Dhabi,Sheikh Zayed Stadium
3148,26,West Indies,Pakistan,4.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3149,26,West Indies,Pakistan,4.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3150,26,West Indies,Pakistan,4.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3151,26,West Indies,Pakistan,4.4,0,ADS Fletcher,Abu Dhabi,Sheikh Zayed Stadium
3152,26,West Indies,Pakistan,4.5,4,0,Abu Dhabi,Sheikh Zayed Stadium
3153,26,West Indies,Pakistan,4.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3154,26,West Indies,Pakistan,5.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3155,26,West Indies,Pakistan,5.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3156,26,West Indies,Pakistan,5.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3157,26,West Indies,Pakistan,5.4,0,0,Abu Dhabi,Sheikh Zayed Stadium
3158,26,West Indies,Pakistan,5.5,0,0,Abu Dhabi,Sheikh Zayed Stadium
3159,26,West Indies,Pakistan,5.6,4,0,Abu Dhabi,Sheikh Zayed Stadium
3160,26,West Indies,Pakistan,6.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3161,26,West Indies,Pakistan,6.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3162,26,West Indies,Pakistan,6.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3163,26,West Indies,Pakistan,6.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3164,26,West Indies,Pakistan,6.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3165,26,West Indies,Pakistan,6.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3166,26,West Indies,Pakistan,7.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3167,26,West Indies,Pakistan,7.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3168,26,West Indies,Pakistan,7.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3169,26,West Indies,Pakistan,7.4,0,0,Abu Dhabi,Sheikh Zayed Stadium
3170,26,West Indies,Pakistan,7.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3171,26,West Indies,Pakistan,7.6,1,0,Abu Dhabi,Sheikh Zayed Stadium
3172,26,West Indies,Pakistan,8.1,0,DJ Bravo,Abu Dhabi,Sheikh Zayed Stadium
3173,26,West Indies,Pakistan,8.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3174,26,West Indies,Pakistan,8.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3175,26,West Indies,Pakistan,8.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3176,26,West Indies,Pakistan,8.5,2,0,Abu Dhabi,Sheikh Zayed Stadium
3177,26,West Indies,Pakistan,8.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3178,26,West Indies,Pakistan,9.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3179,26,West Indies,Pakistan,9.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3180,26,West Indies,Pakistan,9.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3181,26,West Indies,Pakistan,9.4,4,0,Abu Dhabi,Sheikh Zayed Stadium
3182,26,West Indies,Pakistan,9.5,0,0,Abu Dhabi,Sheikh Zayed Stadium
3183,26,West Indies,Pakistan,9.6,1,0,Abu Dhabi,Sheikh Zayed Stadium
3184,26,West Indies,Pakistan,10.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3185,26,West Indies,Pakistan,10.2,4,0,Abu Dhabi,Sheikh Zayed Stadium
3186,26,West Indies,Pakistan,10.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3187,26,West Indies,Pakistan,10.4,2,0,Abu Dhabi,Sheikh Zayed Stadium
3188,26,West Indies,Pakistan,10.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3189,26,West Indies,Pakistan,10.6,2,0,Abu Dhabi,Sheikh Zayed Stadium
3190,26,West Indies,Pakistan,11.1,2,0,Abu Dhabi,Sheikh Zayed Stadium
3191,26,West Indies,Pakistan,11.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3192,26,West Indies,Pakistan,11.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3193,26,West Indies,Pakistan,11.4,0,0,Abu Dhabi,Sheikh Zayed Stadium
3194,26,West Indies,Pakistan,11.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3195,26,West Indies,Pakistan,11.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3196,26,West Indies,Pakistan,12.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3197,26,West Indies,Pakistan,12.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3198,26,West Indies,Pakistan,12.3,6,0,Abu Dhabi,Sheikh Zayed Stadium
3199,26,West Indies,Pakistan,12.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3200,26,West Indies,Pakistan,12.5,0,N Pooran,Abu Dhabi,Sheikh Zayed Stadium
3201,26,West Indies,Pakistan,12.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3202,26,West Indies,Pakistan,12.7,1,0,Abu Dhabi,Sheikh Zayed Stadium
3203,26,West Indies,Pakistan,13.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3204,26,West Indies,Pakistan,13.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3205,26,West Indies,Pakistan,13.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3206,26,West Indies,Pakistan,13.4,0,0,Abu Dhabi,Sheikh Zayed Stadium
3207,26,West Indies,Pakistan,13.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3208,26,West Indies,Pakistan,13.6,1,0,Abu Dhabi,Sheikh Zayed Stadium
3209,26,West Indies,Pakistan,14.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3210,26,West Indies,Pakistan,14.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3211,26,West Indies,Pakistan,14.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3212,26,West Indies,Pakistan,14.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3213,26,West Indies,Pakistan,14.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3214,26,West Indies,Pakistan,14.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3215,26,West Indies,Pakistan,15.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3216,26,West Indies,Pakistan,15.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3217,26,West Indies,Pakistan,15.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3218,26,West Indies,Pakistan,15.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3219,26,West Indies,Pakistan,15.5,0,0,Abu Dhabi,Sheikh Zayed Stadium
3220,26,West Indies,Pakistan,15.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3221,26,West Indies,Pakistan,16.1,2,0,Abu Dhabi,Sheikh Zayed Stadium
3222,26,West Indies,Pakistan,16.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3223,26,West Indies,Pakistan,16.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3224,26,West Indies,Pakistan,16.4,4,0,Abu Dhabi,Sheikh Zayed Stadium
3225,26,West Indies,Pakistan,16.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3226,26,West Indies,Pakistan,16.6,2,0,Abu Dhabi,Sheikh Zayed Stadium
3227,26,West Indies,Pakistan,17.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3228,26,West Indies,Pakistan,17.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3229,26,West Indies,Pakistan,17.3,2,0,Abu Dhabi,Sheikh Zayed Stadium
3230,26,West Indies,Pakistan,17.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3231,26,West Indies,Pakistan,17.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3232,26,West Indies,Pakistan,17.6,1,0,Abu Dhabi,Sheikh Zayed Stadium
3233,26,West Indies,Pakistan,18.1,0,0,Abu Dhabi,Sheikh Zayed Stadium
3234,26,West Indies,Pakistan,18.2,1,0,Abu Dhabi,Sheikh Zayed Stadium
3235,26,West Indies,Pakistan,18.3,0,0,Abu Dhabi,Sheikh Zayed Stadium
3236,26,West Indies,Pakistan,18.4,1,0,Abu Dhabi,Sheikh Zayed Stadium
3237,26,West Indies,Pakistan,18.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3238,26,West Indies,Pakistan,18.6,1,0,Abu Dhabi,Sheikh Zayed Stadium
3239,26,West Indies,Pakistan,19.1,1,0,Abu Dhabi,Sheikh Zayed Stadium
3240,26,West Indies,Pakistan,19.2,0,0,Abu Dhabi,Sheikh Zayed Stadium
3241,26,West Indies,Pakistan,19.3,1,0,Abu Dhabi,Sheikh Zayed Stadium
3242,26,West Indies,Pakistan,19.4,2,0,Abu Dhabi,Sheikh Zayed Stadium
3243,26,West Indies,Pakistan,19.5,1,0,Abu Dhabi,Sheikh Zayed Stadium
3244,26,West Indies,Pakistan,19.6,0,0,Abu Dhabi,Sheikh Zayed Stadium
3611,30,New Zealand,Australia,0.1,1,0,,Sydney Cricket Ground
3612,30,New Zealand,Australia,0.2,0,0,,Sydney Cricket Ground
3613,30,New Zealand,Australia,0.3,4,0,,Sydney Cricket Ground
3614,30,New Zealand,Australia,0.4,1,0,,Sydney Cricket Ground
3615,30,New Zealand,Australia,0.5,1,0,,Sydney Cricket Ground
3616,30,New Zealand,Australia,0.6,1,0,,Sydney Cricket Ground
3617,30,New Zealand,Australia,0.7,3,0,,Sydney Cricket Ground
3618,30,New Zealand,Australia,1.1,0,C Munro,,Sydney Cricket Ground
3619,30,New Zealand,Australia,1.2,0,MJ Guptill,,Sydney Cricket Ground
3620,30,New Zealand,Australia,1.3,3,0,,Sydney Cricket Ground
3621,30,New Zealand,Australia,1.4,0,0,,Sydney Cricket Ground
3622,30,New Zealand,Australia,1.5,0,0,,Sydney Cricket Ground
3623,30,New Zealand,Australia,1.6,1,0,,Sydney Cricket Ground
3624,30,New Zealand,Australia,2.1,1,0,,Sydney Cricket Ground
3625,30,New Zealand,Australia,2.2,0,0,,Sydney Cricket Ground
3626,30,New Zealand,Australia,2.3,0,0,,Sydney Cricket Ground
3627,30,New Zealand,Australia,2.4,0,0,,Sydney Cricket Ground
3628,30,New Zealand,Australia,2.5,0,0,,Sydney Cricket Ground
3629,30,New Zealand,Australia,2.6,0,0,,Sydney Cricket Ground
3630,30,New Zealand,Australia,2.7,0,0,,Sydney Cricket Ground
3631,30,New Zealand,Australia,3.1,0,0,,Sydney Cricket Ground
3632,30,New Zealand,Australia,3.2,0,TC Bruce,,Sydney Cricket Ground
3633,30,New Zealand,Australia,3.3,0,0,,Sydney Cricket Ground
3634,30,New Zealand,Australia,3.4,0,0,,Sydney Cricket Ground
3635,30,New Zealand,Australia,3.5,0,0,,Sydney Cricket Ground
3636,30,New Zealand,Australia,3.6,1,0,,Sydney Cricket Ground
3637,30,New Zealand,Australia,4.1,1,0,,Sydney Cricket Ground
3638,30,New Zealand,Australia,4.2,0,0,,Sydney Cricket Ground
3639,30,New Zealand,Australia,4.3,0,0,,Sydney Cricket Ground
3640,30,New Zealand,Australia,4.4,4,0,,Sydney Cricket Ground
3641,30,New Zealand,Australia,4.5,1,0,,Sydney Cricket Ground
3642,30,New Zealand,Australia,4.6,2,0,,Sydney Cricket Ground
3643,30,New Zealand,Australia,5.1,1,0,,Sydney Cricket Ground
3644,30,New Zealand,Australia,5.2,1,0,,Sydney Cricket Ground
3645,30,New Zealand,Australia,5.3,2,0,,Sydney Cricket Ground
3646,30,New Zealand,Australia,5.4,0,0,,Sydney Cricket Ground
3647,30,New Zealand,Australia,5.5,0,0,,Sydney Cricket Ground
3648,30,New Zealand,Australia,5.6,0,0,,Sydney Cricket Ground
3649,30,New Zealand,Australia,6.1,1,0,,Sydney Cricket Ground
3650,30,New Zealand,Australia,6.2,0,0,,Sydney Cricket Ground
3651,30,New Zealand,Australia,6.3,2,0,,Sydney Cricket Ground
3652,30,New Zealand,Australia,6.4,1,0,,Sydney Cricket Ground
3653,30,New Zealand,Australia,6.5,0,0,,Sydney Cricket Ground
3654,30,New Zealand,Australia,6.6,1,0,,Sydney Cricket Ground
3655,30,New Zealand,Australia,7.1,0,0,,Sydney Cricket Ground
3656,30,New Zealand,Australia,7.2,0,KS Williamson,,Sydney Cricket Ground
3657,30,New Zealand,Australia,7.3,1,0,,Sydney Cricket Ground
3658,30,New Zealand,Australia,7.4,1,0,,Sydney Cricket Ground
3659,30,New Zealand,Australia,7.5,1,0,,Sydney Cricket Ground
3660,30,New Zealand,Australia,7.6,1,0,,Sydney Cricket Ground
3661,30,New Zealand,Australia,7.7,2,0,,Sydney Cricket Ground
3662,30,New Zealand,Australia,8.1,0,0,,Sydney Cricket Ground
3663,30,New Zealand,Australia,8.2,0,0,,Sydney Cricket Ground
3664,30,New Zealand,Australia,8.3,1,0,,Sydney Cricket Ground
3665,30,New Zealand,Australia,8.4,3,0,,Sydney Cricket Ground
3666,30,New Zealand,Australia,8.5,1,0,,Sydney Cricket Ground
3667,30,New Zealand,Australia,8.6,0,0,,Sydney Cricket Ground
3668,30,New Zealand,Australia,9.1,1,0,,Sydney Cricket Ground
3669,30,New Zealand,Australia,9.2,2,0,,Sydney Cricket Ground
